group_name,loinc_code,component,system,standard_unit,source_units,conversion_factors,impossible_low,impossible_high,extreme_low,extreme_high,tier,needs_review,review_reason,matched_tests,patient_count,measurement_count
carbon_dioxide,2028-9,Carbon dioxide,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CARBON DIOXIDE (TEST:WCCO2),544,7074
chloride,2075-0,Chloride,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHLORIDE (TEST:WCCL),544,7074
anion_gap,10466-1,Anion gap,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANION GAP (TEST:WCANION),544,7068
sodium,2951-2,Sodium,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:WCNA),544,7077
potassium,2823-3,Potassium,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:WCK),544,7138
calcium,17861-6,Calcium,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALCIUM (TEST:WCCA),543,7087
hemoglobin,718-7,Hemoglobin,Bld,g/dL,GM/DL,{'GM/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HEMOGLOBIN (TEST:FH20.0035),542,4582
glucose,2345-7,Glucose,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE (TEST:WCGLU),542,7086
potassium,2823-3,Potassium,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:WC331.0200),541,5128
antithrombin_actual/normal,27811-9,Antithrombin actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ATIII (FUNCTIONAL) (TEST:MHSQ-AT3),541,1079
chloride,2075-0,Chloride,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHLORIDE (TEST:WC331.0300),540,5082
sodium,2951-2,Sodium,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:WC331.0100),540,5095
carbon_dioxide,2028-9,Carbon dioxide,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CARBON DIOXIDE (TEST:WC331.0400),539,5074
hemoglobin,718-7,Hemoglobin,Bld,g/dL,g/dl,{'g/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HGB (TEST:MHHGB),532,3376
erythrocyte/blood,4544-3,Erythrocyte/Blood,Bld,L/L;%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HCT (TEST:MHHCT),532,3376
platelets,777-3,Platelets,Bld,10*9/L,th/cumm,{'th/cumm': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PLT (TEST:MHPLT),532,3376
activated_protein_c_resistance,13590-5,Activated protein C resistance,PPP,ratio,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACT PROT C RES SCRN (TEST:MHSQ-APCRS),529,848
protein_s,5892-5,Protein S,PPP,IU/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN S BLOOD (TEST:EL:5200011133),526,745
protein,2885-2,Protein,Ser/Plas,g/L;g/dL,g/dl,{'g/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL PROTEIN (TEST:MCTP),524,2070
glucose,2345-7,Glucose,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GLUCOSE, SERUM (TEST:WC331.0600)",523,4513
prealbumin,14338-8,Prealbumin,Ser/Plas,g/L;mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PREALBUMIN (TEST:BCPREA),521,2242
cholesterol,2093-3,Cholesterol,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHOLESTEROL (TEST:MCCHOL),517,1779
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT BILIRUBIN (TEST:MCDBILI),512,2074
platelets_large,34167-7,Platelets.large,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LG PLATELETS (TEST:MHSQ-LPLT),510,2964
glucose,5792-7,Glucose,Urine,mg/dL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE POCT (TEST:MHSQ-UGLU7),508,2148
glomerular_filtration_rate,33914-3,Glomerular filtration rate,Ser/Plas,mL/min; ml/min/1.73m2,mL/min/1.73m2,{'mL/min/1.73m2': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EGFR (TEST:MCSQ-EGFR7),495,1127
protein_c_actual/normal,27819-2,Protein C actual/Normal,PPP,%,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN C (FUNC.) (TEST:MHSQ-PROTCF),494,790
globulin,2336-6,Globulin,Ser,g/dL,g/dl,{'g/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLOBULIN (TEST:MCGLOB),493,1791
protein_s,5892-5,Protein S,PPP,IU/mL,%,{'%': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PROTEIN S (FUNC.) (TEST:MHSQ-PROTSF),492,808
creatinine,2160-0,Creatinine,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREATININE (TEST:MCSQ-CRE),483,2964
glucose,2339-0,Glucose,Bld,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE-WB (TEST:BC1-1007),479,1944
natriuretic_peptide_b_prohormone_n-terminal,33762-6,Natriuretic peptide.B prohormone N-Terminal,Ser/Plas,pg/mL,pg/mL,{'pg/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NT-PROBNP (TEST:BC1-1445),476,1208
urea_nitrogen,3094-0,Urea nitrogen,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UREA NITROGEN (TEST:MCSQ-BUN),475,2929
troponin_i_cardiac,10839-9,Troponin I.cardiac,Ser/Plas,ug/L;ng/mL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TROPONIN-I (TEST:MCSQ-TNI6),473,1173
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT BILIRUBIN (TEST:FCDBILI),472,2787
potassium,2823-3,Potassium,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:MCSQ-K),468,2938
heparin_low_molecular_weight,32684-3,Heparin.low molecular weight,PPP,arb U/mL,IU/mL,{'IU/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTI FXA LOVENOX (TEST:MHSQ-LOVEN),468,1477
calcium,17861-6,Calcium,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALCIUM (TEST:WC331.0900),467,4221
fibrinogen,3255-7,Fibrinogen,PPP,g/L;mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,FIBRINOGEN (TEST:BH1-52),465,1952
glucose,5792-7,Glucose,Urine,mg/dL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UA-GLUCOSE (TEST:NHSQE-UGLUCO),465,1632
phosphate,2777-1,Phosphate,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PHOSPHORUS (TEST:MCPHOS),464,1898
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT BILIRUBIN (TEST:DCSQE-DBILI),464,3421
cholesterol_in_hdl,2085-9,Cholesterol.in HDL,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HIGH DENSITY LIPOPROTEIN (TEST:MCHDL),461,1523
sodium,2951-2,Sodium,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:MCSQ-NA),461,2901
chloride,2075-0,Chloride,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHLORIDE (TEST:MCSQ-CL),461,2898
carbon_dioxide,2028-9,Carbon dioxide,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CARBON DIOXIDE (TEST:MCSQ-CO2),460,2894
triglyceride,2571-8,Triglyceride,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TRIGLYCERIDES (TEST:NCSQE-TRIG),459,1424
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,g/dL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALBUMIN (TEST:WCALB),455,4559
protein,2885-2,Protein,Ser/Plas,g/L;g/dL,g/dL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL PROTEIN (TEST:WCTP),452,4473
glomerular_filtration_rate,33914-3,Glomerular filtration rate,Ser/Plas,mL/min; ml/min/1.73m2,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.EST GLOM FILT RATE AFRICAN AMERIC (TEST:WC331.0820),451,3684
glomerular_filtration_rate,33914-3,Glomerular filtration rate,Ser/Plas,mL/min; ml/min/1.73m2,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,.EST GLOM FILT RATE NON-AFRICAN AM (TEST:WC331.0810),451,3684
sodium,2947-0,Sodium,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NA-PL (TEST:BC1-354),451,1804
aspartate_aminotransferase,1920-8,Aspartate aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,AST (TEST:WCSGOT),451,4463
aspartate_aminotransferase,1920-8,Aspartate aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,AST/SGOT (TEST:WC331.1400),451,3624
alanine_aminotransferase,1742-6,Alanine aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALT (TEST:WCSGPT),450,4464
cholesterol,2093-3,Cholesterol,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHOLESTEROL (TEST:NCSQE-CHOL),449,1346
troponin_i_cardiac,10839-9,Troponin I.cardiac,Ser/Plas,ug/L;ng/mL,ng/mL,{'ng/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CTN-I (TEST:BC1-938),449,2327
cholesterol_total/cholesterol_in_hdl,9830-1,Cholesterol.total/Cholesterol.in HDL,Ser/Plas,ratio,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CARDIAC RISK RATIO (TEST:NCSQE-CRISK),448,1338
phospholipid_ab_igm,3287-0,Phospholipid Ab.IgM,Ser,,CU,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTICARDIOLIPIN IGM BLOOD (TEST:EL:5200015897),448,681
alanine_aminotransferase,1742-6,Alanine aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALT/SGPT (TEST:WC331.1700),448,3591
cholesterol_in_ldl,2089-1,Cholesterol.in LDL,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LOW DENSITY LIPOPROTEIN (TEST:NCSQE-LDL),448,1337
cholesterol_non_hdl,43396-1,Cholesterol.non HDL,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,NON-HDL CHOLESTEROL (TEST:NCSQE-NHDLC),448,1337
bilirubin_glucuronidated+bilirubin_albumin_bound,1968-7,Bilirubin.glucuronidated+Bilirubin.albumin bound,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,DIRECT BILIRUBIN (TEST:NCSQE-DBILI),448,2072
cholesterol_in_hdl,2085-9,Cholesterol.in HDL,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,HIGH DENSITY LIPOPROTEIN (TEST:NCSQE-HDLP),448,1344
phospholipid_ab_igg,3286-2,Phospholipid Ab.IgG,Ser,,CU,{'CU': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANTICARDIOLIPIN IGG BLOOD (TEST:EL:5200015896),448,681
alkaline_phosphatase,6768-6,Alkaline phosphatase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALKALINE PHOSPHATASE (TEST:WCALK),447,4395
bilirubin,1975-2,Bilirubin,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL BILIRUBIN (TEST:WCTBILI),446,4376
carbon_dioxide,11557-6,Carbon dioxide,Bld,mm Hg,mm/Hg,{'mm/Hg': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UNSPECIFIED PCO2 (TEST:MCSQ-PCO2C),446,5840
oxygen,11556-8,Oxygen,Bld,mm Hg,mm/Hg,{'mm/Hg': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UNSPECIFIED PO2 (TEST:MCSQ-PO2C),446,5840
anion_gap,33037-3,Anion gap,Ser/Plas,mmol/L,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANION GAP (TEST:WC331.0450),446,3650
globulin,2336-6,Globulin,Ser,g/dL,g/dL,{'g/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLOBULIN (TEST:WCGLOB),445,4359
coagulation_surface_induced,3173-2,Coagulation surface induced,Bld,s,SEC,{'SEC': 1.0},0.0,9999.0,0.0,9999.0,1,False,,APTT (TEST:NHAPTT),445,4209
fibrin_d-dimer,48058-2,Fibrin D-dimer,PPP,ug/L DDU,ng/mL,{'ng/mL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,D-DIMER ELISA (TEST:BH1-270),443,1022
potassium,2823-3,Potassium,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:FC500.0900),443,3523
glucose,5792-7,Glucose,Urine,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE (TEST:WH801.0300),442,2284
glucose,5792-7,Glucose,Urine,mg/dL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UA-GLUCOSE (TEST:FHUGLUCO),442,1507
calcium,17861-6,Calcium,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALCIUM (TEST:FC500.2850),441,3441
glucose,2345-7,Glucose,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE (TEST:FC500.2150),441,3425
creatinine,2160-0,Creatinine,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREATININE (TEST:FC500.1650),441,3468
urea_nitrogen,3094-0,Urea nitrogen,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UREA NITROGEN (TEST:FC500.1450),441,3445
glomerular_filtration_rate,33914-3,Glomerular filtration rate,Ser/Plas,mL/min; ml/min/1.73m2,ML/MIN,{'ML/MIN': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EGFR (TEST:FC500.1800),441,3465
sodium,2951-2,Sodium,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:FC500.0750),440,3438
carbon_dioxide,2028-9,Carbon dioxide,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL CO2 (TEST:FC500.1200),440,3433
anion_gap,33037-3,Anion gap,Ser/Plas,mmol/L,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANION GAP (TEST:FC500.1270),440,3433
chloride,2075-0,Chloride,Ser/Plas,mmol/L,MMOL/L,{'MMOL/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHLORIDE (TEST:FC500.1050),440,3433
creatinine,38483-4,Creatinine,Bld,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREATININE - WHOLE BLD BLOOD (TEST:EL:5290003225),439,3272
triglyceride,2571-8,Triglyceride,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TRIGLYCERIDES (TEST:MCTRI),437,1506
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,G/DL,{'G/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALBUMIN (TEST:WC331.1200),431,3256
chloride,2069-3,Chloride,Bld,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CHLORIDE, WHOLE BLOOD (TEST:BCCLWB)",430,1893
anion_gap,10466-1,Anion gap,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ANION GAP (TEST:BCANION),430,1891
creatinine,38483-4,Creatinine,Bld,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CREATININE,WHOLE BLD (TEST:BCCREWB)",428,1890
glomerular_filtration_rate,69405-9,Glomerular filtration rate,Ser/Plas/Bld,mL/min,mL/min/1.73m2,{'mL/min/1.73m2': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EGFR (TEST:BCEGFR),428,1889
bilirubin,1975-2,Bilirubin,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TOTAL BILIRUBIN (TEST:WC331.2200),426,3074
alkaline_phosphatase,6768-6,Alkaline phosphatase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALK PHOS (TEST:WC331.1600),425,3134
protein,2885-2,Protein,Ser/Plas,g/L;g/dL,G/DL,{'G/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"TOTAL PROTEIN, SERUM (TEST:WC331.1100)",421,3059
coagulation_tissue_factor_induced,5902-2,Coagulation tissue factor induced,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT (TEST:FHPT),421,3049
coagulation_tissue_factor_induced_inr,6301-6,Coagulation tissue factor induced.INR,PPP,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT-INR (TEST:FHPTI),421,3049
lactate_dehydrogenase,2532-0,Lactate dehydrogenase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LACTIC DEHYDROGENASE (TEST:MCLDH),419,1543
cholesterol_in_ldl,2089-1,Cholesterol.in LDL,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LOW DENSITY LIPOPROTEIN (TEST:MCLDL),417,1412
coagulation_specialist_review,69049-5,Coagulation specialist review,XXX,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SP.COAG.INTERP (TEST:BHBWSCI),416,786
glucose,2345-7,Glucose,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE (TEST:MCSQ-GLU),408,2792
coagulation_tissue_factor_induced_inr,6301-6,Coagulation tissue factor induced.INR,PPP,INR,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT-INR (TEST:NHSQE-PTI),404,3857
coagulation_tissue_factor_induced,5902-2,Coagulation tissue factor induced,PPP,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PT (TEST:NHSQE-PT),404,3857
c_reactive_protein,30522-7,C reactive protein,Ser/Plas,mcg/mL; mg/dL; mg/L,mg/L,{'mg/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CRP, HIGH SENSITIVITY (TEST:MCSQ-HSCRP)",402,1084
service_comment_12,8254-5,Service comment 12,XXX,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,COMMENT (ACL) (TEST:MCSQ-BGCOM),400,1351
phosphate,2777-1,Phosphate,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PHOSPHOROUS (TEST:NCPHOS),397,2582
platelets_large,34167-7,Platelets.large,Bld,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LG PLATELETS BLOOD (TEST:EL:5200008277),393,1191
glucose,2345-7,Glucose,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE POCT (TEST:BCGLUP1),387,18328
creatinine,2160-0,Creatinine,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SERUM CREATININE (TEST:FC10.0220),384,2584
urea_nitrogen,3094-0,Urea nitrogen,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,BLOOD UREA NITROGEN (TEST:FC10.0205),379,2561
activated_clotting_time,3184-9,Activated clotting time,Bld,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACTIVATED CLOT TIME (TEST:EL:5200000630),375,2442
troponin_i_cardiac,10839-9,Troponin I.cardiac,Ser/Plas,ug/L;ng/mL,NG/ML,{'NG/ML': 1.0},0.0,9999.0,0.0,9999.0,1,False,,TROPONIN I (TEST:NCTROPI),372,2180
cholesterol,2093-3,Cholesterol,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"CHOLESTEROL, SERUM (TEST:WC331.2800)",371,2400
activated_clotting_time,3184-9,Activated clotting time,Bld,s,sec,{'sec': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ACTIVATED CLOT TIME (TEST:MHSQ-ACT7),369,2321
potassium,2823-3,Potassium,Ser/Plas,mmol/L,MEQ/L,{'MEQ/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:FC10.0110),366,2576
glucose,2345-7,Glucose,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,GLUCOSE (TEST:FC10.0210),359,2557
glucose,2341-6,Glucose,Bld,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,"GLUCOSE, POCT (TEST:EL:5800001334)",356,11488
sodium,2951-2,Sodium,Ser/Plas,mmol/L,MEQ/L,{'MEQ/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SODIUM (TEST:FC10.0105),354,2478
carbon_dioxide,2028-9,Carbon dioxide,Ser/Plas,mmol/L,MEQ/L,{'MEQ/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CARBON DIOXIDE (TEST:FC10.0120),354,2465
chloride,2075-0,Chloride,Ser/Plas,mmol/L,MEQ/L,{'MEQ/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CHLORIDE (TEST:FC10.0115),354,2478
calcium,17861-6,Calcium,Ser/Plas,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CALCIUM (TEST:FC10.0235),352,2440
alanine_aminotransferase,1742-6,Alanine aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALT / GPT (TEST:FC500.4200),351,2036
aspartate_aminotransferase,1920-8,Aspartate aminotransferase,Ser/Plas,arb U/L,U/L,{'U/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,AST / GOT (TEST:FC500.3850),347,2018
glucose,5792-7,Glucose,Urine,mg/dL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UA-GLUCOSE (TEST:MHGLUC),345,1091
coagulation_surface_induced_hexagonal_phase_phospholipid,33930-9,Coagulation surface induced.hexagonal phase phospholipid,PPP,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,LUPUS ANTICOAGULANT (HEXAGONAL PHASE) (TEST:EL:5200006731),342,567
coagulation_specialist_review,69049-5,Coagulation specialist review,XXX,,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,SP.COAG.INTERP (TEST:EL:52000157245),341,693
urea_nitrogen,3094-0,Urea nitrogen,Ser/Plas,mg/dL,mg/dl,{'mg/dl': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UREA NITROGEN (BUN) (TEST:WC326.2165),339,2332
creatinine,2160-0,Creatinine,Ser/Plas,mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,CREATININE (TEST:WC326.2175),338,2349
glucose,5792-7,Glucose,Urine,mg/dL,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,UA-GLUCOSE (TEST:WHUGLUCO),336,1198
glucose,5792-7,Glucose,Urine,mg/dL,MG/DL,{'MG/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,URINE GLUCOSE (TEST:FH30.2025),335,1065
albumin,1751-7,Albumin,Ser/Plas,g/L;g/dL; mg/dL,G/DL,{'G/DL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,ALBUMIN (TEST:FC500.2700),335,1906
glomerular_filtration_rate,48643-1,Glomerular filtration rate,Ser/Plas/Bld,mL/min; ml/min/1.73m2,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EST GLOM FILT RATE AFRICAN AMERI (TEST:WC326.2185),334,2302
glomerular_filtration_rate,48642-3,Glomerular filtration rate,Ser/Plas/Bld,mL/min; ml/min/1.73m2,,{'': 1.0},0.0,9999.0,0.0,9999.0,1,False,,EST GLOM FILT RATE NON-AFRICAN A (TEST:WC326.2180),334,2302
potassium,2823-3,Potassium,Ser/Plas,mmol/L,mmol/L,{'mmol/L': 1.0},0.0,9999.0,0.0,9999.0,1,False,,POTASSIUM (TEST:WC326.2115),333,2350
prealbumin,14338-8,Prealbumin,Ser/Plas,g/L;mg/dL,mg/dL,{'mg/dL': 1.0},0.0,9999.0,0.0,9999.0,1,False,,PREALBUMIN (TEST:BC1-1124),333,1346
